tract_geoid,county_fips,tract_name,land_area_sqmi,centroid_lat,centroid_lon,name,total_population,female_50_54,female_55_59,female_60_61,female_62_64,female_65_66,female_67_69,female_70_74,population_below_poverty,poverty_universe,households_no_vehicle,households_vehicle_universe,state,county,tract,eligible_population,poverty_pct,no_vehicle_pct,population_density_per_sqmi
37101041506,37101,,4.952,35.5400494,-78.5930894,Census Tract 415.06; Johnston County; North Carolina,2174,101,120,7,0,21,58,30,208,2172,0,709,NC,101,041506,337,9.576427255985267,0.0,439.0145395799677
37101041507,37101,,5.466,35.5431655,-78.6072792,Census Tract 415.07; Johnston County; North Carolina,5222,82,275,8,430,49,30,104,169,5222,24,1625,NC,101,041507,978,3.2363079279969362,1.476923076923077,955.3604098060739
37101041508,37101,,8.923,35.5439737,-78.6627533,Census Tract 415.08; Johnston County; North Carolina,3614,33,30,41,62,0,91,48,223,3613,0,1143,NC,101,041508,305,6.1721561029615275,0.0,405.02073293735293
37101041509,37101,,13.503,35.4970301,-78.5830029,Census Tract 415.09; Johnston County; North Carolina,3861,130,225,25,27,17,49,159,195,3861,43,1430,NC,101,041509,632,5.05050505050505,3.006993006993007,285.93645856476337
37101041510,37101,,10.99,35.4458095,-78.5710772,Census Tract 415.10; Johnston County; North Carolina,1718,47,42,77,10,3,193,23,123,1708,4,719,NC,101,041510,395,7.201405152224824,0.5563282336578581,156.32393084622385
37101041511,37101,,10.849,35.4875326,-78.6442289,Census Tract 415.11; Johnston County; North Carolina,2789,176,72,38,7,10,61,47,757,2789,36,938,NC,101,041511,411,27.142344926496953,3.837953091684435,257.0743847359204
37103920100,37103,,146.747,34.930856,-77.2065662,Census Tract 9201; Jones County; North Carolina,3563,51,138,51,123,48,82,107,611,3489,118,1598,NC,103,920100,600,17.512181140728003,7.3842302878598245,24.279883064049006
37103920200,37103,,149.979,35.0322677,-77.3561946,Census Tract 9202; Jones County; North Carolina,2449,84,162,17,49,59,116,51,479,2419,67,1049,NC,103,920200,538,19.801570897064902,6.3870352716873215,16.32895272004747
37103920300,37103,,174.642,35.093232,-77.5065297,Census Tract 9203; Jones County; North Carolina,3290,157,135,57,59,98,51,110,599,3290,86,1478,NC,103,920300,667,18.206686930091184,5.818673883626523,18.83853826685448
37105030101,37105,,3.19,35.4807747,-79.1922527,Census Tract 301.01; Lee County; North Carolina,4462,51,92,0,52,60,27,67,824,4363,117,1847,NC,105,030101,349,18.886087554435022,6.334596643205198,1398.7460815047023
37105030102,37105,,5.996,35.4836311,-79.2107776,Census Tract 301.02; Lee County; North Carolina,5857,262,174,160,87,84,155,117,151,5839,45,2143,NC,105,030102,1039,2.5860592567220415,2.099860009332711,976.8178785857237
37105030200,37105,,1.438,35.4870795,-79.1714991,Census Tract 302; Lee County; North Carolina,3610,104,104,60,20,53,6,13,1320,3607,151,1250,NC,105,030200,360,36.59550873301913,12.08,2510.431154381085
37105030300,37105,,1.818,35.4691018,-79.174001,Census Tract 303; Lee County; North Carolina,2965,69,64,0,33,22,53,35,1037,2572,204,863,NC,105,030300,276,40.31881804043546,23.638470451911935,1630.9130913091308
37105030401,37105,,13.961,35.4831283,-79.1331218,Census Tract 304.01; Lee County; North Carolina,4426,49,129,23,106,47,40,54,1203,4381,47,1490,NC,105,030401,448,27.459484136042,3.1543624161073827,317.02600100279346
37105030402,37105,,7.909,35.4446385,-79.1674901,Census Tract 304.02; Lee County; North Carolina,7758,319,141,121,151,162,144,406,1926,7699,109,3037,NC,105,030402,1444,25.016235874788933,3.5890681593677973,980.9078265267417
37105030502,37105,,6.876,35.4156838,-79.1826785,Census Tract 305.02; Lee County; North Carolina,2378,130,55,33,25,43,55,36,171,2378,5,911,NC,105,030502,377,7.190916736753574,0.5488474204171241,345.84060500290866
37105030504,37105,,26.331,35.3635785,-79.1721592,Census Tract 305.04; Lee County; North Carolina,5137,119,347,103,306,16,37,79,775,5137,70,1776,NC,105,030504,1007,15.086626435662838,3.9414414414414414,195.0932361095287
37105030505,37105,,17.318,35.3732353,-79.2229982,Census Tract 305.05; Lee County; North Carolina,3132,99,121,57,49,13,124,75,508,3132,28,1279,NC,105,030505,538,16.219667943805874,2.18921032056294,180.85229241251875
37105030506,37105,,3.581,35.4177001,-79.1284479,Census Tract 305.06; Lee County; North Carolina,2264,70,36,2,26,3,38,11,21,2203,0,769,NC,105,030506,186,0.9532455742169769,0.0,632.225635297403
37105030507,37105,,4.726,35.4262805,-79.1017727,Census Tract 305.07; Lee County; North Carolina,3777,82,105,47,129,73,80,224,335,3729,87,1728,NC,105,030507,740,8.983641727004558,5.034722222222222,799.1959373677529
